Source,Target,Type,Id,Label,Weight
UNIRM_144,UNIRM_176,Undirected,e5152,,0.2353
UNIRM_144,UNIRM_178,Undirected,e5153,,0.0667
UNIRM_144,UNIRM_180,Undirected,e5154,,0.32
UNIRM_144,UNIRM_186,Undirected,e5155,,0.069
UNIRM_144,UNIRM_211,Undirected,e5156,,0.1176
UNIRM_144,UNIRM_213,Undirected,e5157,,0.0714
UNIRM_144,UNIRM_214,Undirected,e5158,,0.0667
UNIRM_144,UNIRM_218,Undirected,e5159,,0.069
UNIRM_144,UNIRM_221,Undirected,e5160,,0.2941
UNIRM_144,UNIRM_225,Undirected,e5161,,0.1633
UNIRM_144,UNIRM_229,Undirected,e5162,,0.25
UNIRM_144,UNIRM_230,Undirected,e5163,,0.3226
UNIRM_144,UNIRM_236,Undirected,e5164,,0.2051
UNIRM_144,UNIRM_237,Undirected,e5165,,0.1379
UNIRM_144,UNIRM_239,Undirected,e5166,,0.186
UNIRM_144,UNIRM_241,Undirected,e5167,,0.0714
UNIRM_144,UNIRM_244,Undirected,e5168,,0.069
UNIRM_144,UNIRM_259,Undirected,e5169,,0.069
UNIRM_144,UNIRM_260,Undirected,e5170,,0.0714
UNIRM_144,UNIRM_261,Undirected,e5171,,0.2143
UNIRM_144,UNIRM_266,Undirected,e5172,,0.0714
UNIRM_144,UNIRM_270,Undirected,e5173,,0.1333
UNIRM_144,UNIRM_281,Undirected,e5174,,0.2
UNIRM_144,UNIRM_286,Undirected,e5175,,0.15
UNIRM_144,UNIRM_291,Undirected,e5176,,0.1212
UNIRM_144,UNIRM_295,Undirected,e5177,,0.0513
UNIRM_144,UNIRM_338,Undirected,e5178,,0.2083
UNIRM_144,UNIRM_348,Undirected,e5179,,0.2632
UNIRM_144,UNIRM_355,Undirected,e5180,,0.0606
UNIRM_144,UNIRM_361,Undirected,e5181,,0.1818
UNIRM_144,UNIRM_362,Undirected,e5182,,0.1212
UNIRM_144,UNIRM_364,Undirected,e5183,,0.2667
UNIRM_144,UNIRM_382,Undirected,e5185,,0.069
UNIRM_145,UNIRM_150,Undirected,e5245,,0.2174
UNIRM_145,UNIRM_153,Undirected,e5246,,0.1587
UNIRM_145,UNIRM_154,Undirected,e5247,,0.087
UNIRM_145,UNIRM_157,Undirected,e5248,,0.1818
UNIRM_145,UNIRM_162,Undirected,e5249,,0.0513
UNIRM_145,UNIRM_176,Undirected,e5251,,0.3667
UNIRM_145,UNIRM_178,Undirected,e5252,,0.2051
UNIRM_145,UNIRM_180,Undirected,e5253,,0.3729
UNIRM_145,UNIRM_186,Undirected,e5254,,0.0526
UNIRM_145,UNIRM_211,Undirected,e5255,,0.2326
UNIRM_145,UNIRM_213,Undirected,e5256,,0.1622
UNIRM_145,UNIRM_214,Undirected,e5257,,0.1026
UNIRM_145,UNIRM_218,Undirected,e5258,,0.1579
UNIRM_145,UNIRM_219,Undirected,e5259,,0.2051
UNIRM_145,UNIRM_221,Undirected,e5260,,0.186
UNIRM_145,UNIRM_225,Undirected,e5261,,0.2069
UNIRM_145,UNIRM_229,Undirected,e5262,,0.1463
UNIRM_145,UNIRM_230,Undirected,e5263,,0.1
UNIRM_145,UNIRM_236,Undirected,e5264,,0.2083
UNIRM_145,UNIRM_237,Undirected,e5265,,0.0526
UNIRM_145,UNIRM_239,Undirected,e5266,,0.1538
UNIRM_145,UNIRM_241,Undirected,e5267,,0.0541
UNIRM_145,UNIRM_244,Undirected,e5268,,0.1053
UNIRM_145,UNIRM_259,Undirected,e5269,,0.0526
UNIRM_145,UNIRM_260,Undirected,e5270,,0.0541
UNIRM_145,UNIRM_261,Undirected,e5271,,0.0541
UNIRM_145,UNIRM_266,Undirected,e5272,,0.0541
UNIRM_145,UNIRM_270,Undirected,e5273,,0.1026
UNIRM_145,UNIRM_279,Undirected,e5274,,0.0541
UNIRM_145,UNIRM_281,Undirected,e5275,,0.1633
UNIRM_145,UNIRM_286,Undirected,e5276,,0.1633
UNIRM_145,UNIRM_291,Undirected,e5277,,0.1905
UNIRM_145,UNIRM_295,Undirected,e5278,,0.0833
UNIRM_145,UNIRM_338,Undirected,e5279,,0.2105
UNIRM_145,UNIRM_348,Undirected,e5280,,0.2128
UNIRM_145,UNIRM_355,Undirected,e5281,,0.1905
UNIRM_145,UNIRM_361,Undirected,e5282,,0.1429
UNIRM_145,UNIRM_362,Undirected,e5283,,0.1905
UNIRM_145,UNIRM_364,Undirected,e5284,,0.1538
UNIRM_145,UNIRM_382,Undirected,e5285,,0.2105
UNIRM_150,UNIRM_153,Undirected,e5339,,0.0889
UNIRM_150,UNIRM_154,Undirected,e5340,,0.3571
UNIRM_150,UNIRM_157,Undirected,e5341,,0.2162
UNIRM_150,UNIRM_178,Undirected,e5343,,0.1905
UNIRM_150,UNIRM_211,Undirected,e5344,,0.32
UNIRM_150,UNIRM_214,Undirected,e5345,,0.0952
UNIRM_150,UNIRM_218,Undirected,e5346,,0.2
UNIRM_150,UNIRM_221,Undirected,e5347,,0.32
UNIRM_150,UNIRM_225,Undirected,e5348,,0.05
UNIRM_150,UNIRM_229,Undirected,e5349,,0.087
UNIRM_150,UNIRM_230,Undirected,e5350,,0.2727
UNIRM_150,UNIRM_236,Undirected,e5351,,0.1333
UNIRM_150,UNIRM_237,Undirected,e5352,,0.2
UNIRM_150,UNIRM_239,Undirected,e5353,,0.1176
UNIRM_150,UNIRM_240,Undirected,e5354,,0.1053
UNIRM_150,UNIRM_241,Undirected,e5355,,0.2105
UNIRM_150,UNIRM_244,Undirected,e5356,,0.3
UNIRM_150,UNIRM_259,Undirected,e5357,,0.1
UNIRM_150,UNIRM_260,Undirected,e5358,,0.1053
UNIRM_150,UNIRM_261,Undirected,e5359,,0.2105
UNIRM_150,UNIRM_266,Undirected,e5360,,0.1053
UNIRM_150,UNIRM_270,Undirected,e5361,,0.1905
UNIRM_150,UNIRM_281,Undirected,e5362,,0.0645
UNIRM_150,UNIRM_286,Undirected,e5363,,0.3226
UNIRM_150,UNIRM_355,Undirected,e5364,,0.0833
UNIRM_153,UNIRM_154,Undirected,e5421,,0.1778
UNIRM_153,UNIRM_157,Undirected,e5422,,0.3333
UNIRM_153,UNIRM_159,Undirected,e5423,,0.0952
UNIRM_153,UNIRM_162,Undirected,e5424,,0.1053
UNIRM_153,UNIRM_176,Undirected,e5426,,0.1017
UNIRM_153,UNIRM_180,Undirected,e5427,,0.1379
UNIRM_153,UNIRM_186,Undirected,e5428,,0.0541
UNIRM_153,UNIRM_211,Undirected,e5429,,0.1429
UNIRM_153,UNIRM_213,Undirected,e5430,,0.1111
UNIRM_153,UNIRM_214,Undirected,e5431,,0.1053
UNIRM_153,UNIRM_219,Undirected,e5432,,0.1579
UNIRM_153,UNIRM_221,Undirected,e5433,,0.0952
UNIRM_153,UNIRM_225,Undirected,e5434,,0.1053
UNIRM_153,UNIRM_229,Undirected,e5435,,0.1
UNIRM_153,UNIRM_230,Undirected,e5436,,0.1538
UNIRM_153,UNIRM_236,Undirected,e5437,,0.0851
UNIRM_153,UNIRM_237,Undirected,e5438,,0.1622
UNIRM_153,UNIRM_239,Undirected,e5439,,0.2353
UNIRM_153,UNIRM_240,Undirected,e5440,,0.1667
UNIRM_153,UNIRM_244,Undirected,e5441,,0.0541
UNIRM_153,UNIRM_259,Undirected,e5442,,0.0541
UNIRM_153,UNIRM_260,Undirected,e5443,,0.1111
UNIRM_153,UNIRM_266,Undirected,e5444,,0.1111
UNIRM_153,UNIRM_270,Undirected,e5445,,0.1053
UNIRM_153,UNIRM_281,Undirected,e5446,,0.0833
UNIRM_153,UNIRM_286,Undirected,e5447,,0.25
UNIRM_153,UNIRM_291,Undirected,e5448,,0.0976
UNIRM_153,UNIRM_295,Undirected,e5449,,0.383
UNIRM_153,UNIRM_338,Undirected,e5450,,0.1429
UNIRM_153,UNIRM_348,Undirected,e5451,,0.087
UNIRM_153,UNIRM_355,Undirected,e5452,,0.1463
UNIRM_153,UNIRM_361,Undirected,e5453,,0.0976
UNIRM_153,UNIRM_362,Undirected,e5454,,0.0488
UNIRM_153,UNIRM_364,Undirected,e5455,,0.1579
UNIRM_153,UNIRM_382,Undirected,e5457,,0.0541
UNIRM_154,UNIRM_157,Undirected,e5509,,0.2162
UNIRM_154,UNIRM_159,Undirected,e5510,,0.08
UNIRM_154,UNIRM_162,Undirected,e5511,,0.0952
UNIRM_154,UNIRM_176,Undirected,e5513,,0.0476
UNIRM_154,UNIRM_180,Undirected,e5514,,0.0488
UNIRM_154,UNIRM_186,Undirected,e5515,,0.1
UNIRM_154,UNIRM_211,Undirected,e5516,,0.24
UNIRM_154,UNIRM_213,Undirected,e5517,,0.1053
UNIRM_154,UNIRM_214,Undirected,e5518,,0.1905
UNIRM_154,UNIRM_218,Undirected,e5519,,0.3
UNIRM_154,UNIRM_219,Undirected,e5520,,0.1905
UNIRM_154,UNIRM_221,Undirected,e5521,,0.24
UNIRM_154,UNIRM_225,Undirected,e5522,,0.1
UNIRM_154,UNIRM_229,Undirected,e5523,,0.087
UNIRM_154,UNIRM_230,Undirected,e5524,,0.2727
UNIRM_154,UNIRM_236,Undirected,e5525,,0.0667
UNIRM_154,UNIRM_237,Undirected,e5526,,0.2
UNIRM_154,UNIRM_239,Undirected,e5527,,0.0588
UNIRM_154,UNIRM_240,Undirected,e5528,,0.1053
UNIRM_154,UNIRM_241,Undirected,e5529,,0.1053
UNIRM_154,UNIRM_244,Undirected,e5530,,0.4
UNIRM_154,UNIRM_259,Undirected,e5531,,0.2
UNIRM_154,UNIRM_266,Undirected,e5532,,0.1053
UNIRM_154,UNIRM_270,Undirected,e5533,,0.0952
UNIRM_154,UNIRM_286,Undirected,e5534,,0.3226
UNIRM_154,UNIRM_338,Undirected,e5535,,0.0513
UNIRM_154,UNIRM_348,Undirected,e5536,,0.069
UNIRM_154,UNIRM_355,Undirected,e5537,,0.0833
UNIRM_154,UNIRM_361,Undirected,e5538,,0.0833
UNIRM_154,UNIRM_382,Undirected,e5539,,0.1
UNIRM_157,UNIRM_159,Undirected,e5596,,0.2941
UNIRM_157,UNIRM_162,Undirected,e5597,,0.2
UNIRM_157,UNIRM_176,Undirected,e5599,,0.1176
UNIRM_157,UNIRM_178,Undirected,e5600,,0.1333
UNIRM_157,UNIRM_180,Undirected,e5601,,0.12
UNIRM_157,UNIRM_186,Undirected,e5602,,0.069
UNIRM_157,UNIRM_211,Undirected,e5603,,0.2353
UNIRM_157,UNIRM_213,Undirected,e5604,,0.1429
UNIRM_157,UNIRM_214,Undirected,e5605,,0.0667
UNIRM_157,UNIRM_221,Undirected,e5606,,0.3529
UNIRM_157,UNIRM_225,Undirected,e5607,,0.1633
UNIRM_157,UNIRM_229,Undirected,e5608,,0.1875
UNIRM_157,UNIRM_230,Undirected,e5609,,0.4516
UNIRM_157,UNIRM_236,Undirected,e5610,,0.359
UNIRM_157,UNIRM_237,Undirected,e5611,,0.2759
UNIRM_157,UNIRM_239,Undirected,e5612,,0.4651
UNIRM_157,UNIRM_240,Undirected,e5613,,0.1429
UNIRM_157,UNIRM_241,Undirected,e5614,,0.1429
UNIRM_157,UNIRM_244,Undirected,e5615,,0.1379
UNIRM_157,UNIRM_259,Undirected,e5616,,0.1379
UNIRM_157,UNIRM_260,Undirected,e5617,,0.2143
UNIRM_157,UNIRM_261,Undirected,e5618,,0.2143
UNIRM_157,UNIRM_266,Undirected,e5619,,0.2857
UNIRM_157,UNIRM_270,Undirected,e5620,,0.0667
UNIRM_157,UNIRM_281,Undirected,e5621,,0.1
UNIRM_157,UNIRM_286,Undirected,e5622,,0.35
UNIRM_157,UNIRM_291,Undirected,e5623,,0.0606
UNIRM_157,UNIRM_295,Undirected,e5624,,0.359
UNIRM_157,UNIRM_338,Undirected,e5625,,0.0417
UNIRM_157,UNIRM_348,Undirected,e5626,,0.0526
UNIRM_157,UNIRM_361,Undirected,e5627,,0.0606
UNIRM_157,UNIRM_364,Undirected,e5628,,0.2
UNIRM_157,UNIRM_382,Undirected,e5630,,0.069
UNIRM_159,UNIRM_162,Undirected,e5664,,0.3333
UNIRM_159,UNIRM_180,Undirected,e5666,,0.0526
UNIRM_159,UNIRM_211,Undirected,e5667,,0.0909
UNIRM_159,UNIRM_213,Undirected,e5668,,0.25
UNIRM_159,UNIRM_221,Undirected,e5669,,0.0909
UNIRM_159,UNIRM_225,Undirected,e5670,,0.1081
UNIRM_159,UNIRM_229,Undirected,e5671,,0.1
UNIRM_159,UNIRM_230,Undirected,e5672,,0.1053
UNIRM_159,UNIRM_236,Undirected,e5673,,0.2222
UNIRM_159,UNIRM_237,Undirected,e5674,,0.3529
UNIRM_159,UNIRM_239,Undirected,e5675,,0.2581
UNIRM_159,UNIRM_240,Undirected,e5676,,0.5
UNIRM_159,UNIRM_241,Undirected,e5677,,0.125
UNIRM_159,UNIRM_244,Undirected,e5678,,0.1176
UNIRM_159,UNIRM_259,Undirected,e5679,,0.1176
UNIRM_159,UNIRM_260,Undirected,e5680,,0.375
UNIRM_159,UNIRM_266,Undirected,e5681,,0.375
UNIRM_159,UNIRM_270,Undirected,e5682,,0.1111
UNIRM_159,UNIRM_286,Undirected,e5683,,0.2857
UNIRM_159,UNIRM_295,Undirected,e5684,,0.2963
UNIRM_159,UNIRM_362,Undirected,e5685,,0.0952
UNIRM_162,UNIRM_176,Undirected,e5725,,0.0571
UNIRM_162,UNIRM_180,Undirected,e5726,,0.0588
UNIRM_162,UNIRM_211,Undirected,e5727,,0.2222
UNIRM_162,UNIRM_213,Undirected,e5728,,0.1667
UNIRM_162,UNIRM_225,Undirected,e5729,,0.0606
UNIRM_162,UNIRM_229,Undirected,e5730,,0.125
UNIRM_162,UNIRM_230,Undirected,e5731,,0.1333
UNIRM_162,UNIRM_236,Undirected,e5732,,0.087
UNIRM_162,UNIRM_237,Undirected,e5733,,0.1538
UNIRM_162,UNIRM_239,Undirected,e5734,,0.0741
UNIRM_162,UNIRM_240,Undirected,e5735,,0.3333
UNIRM_162,UNIRM_244,Undirected,e5736,,0.1538
UNIRM_162,UNIRM_260,Undirected,e5737,,0.1667
UNIRM_162,UNIRM_266,Undirected,e5738,,0.3333
UNIRM_162,UNIRM_279,Undirected,e5739,,0.1667
UNIRM_162,UNIRM_281,Undirected,e5740,,0.0833
UNIRM_162,UNIRM_286,Undirected,e5741,,0.25
UNIRM_162,UNIRM_295,Undirected,e5742,,0.1739
UNIRM_176,UNIRM_178,Undirected,e5882,,0.1143
UNIRM_176,UNIRM_180,Undirected,e5883,,0.4727
UNIRM_176,UNIRM_186,Undirected,e5884,,0.1765
UNIRM_176,UNIRM_211,Undirected,e5885,,0.0513
UNIRM_176,UNIRM_213,Undirected,e5886,,0.1212
UNIRM_176,UNIRM_214,Undirected,e5887,,0.0571
UNIRM_176,UNIRM_218,Undirected,e5888,,0.1176
UNIRM_176,UNIRM_219,Undirected,e5889,,0.1143
UNIRM_176,UNIRM_221,Undirected,e5890,,0.0513
UNIRM_176,UNIRM_225,Undirected,e5891,,0.2593
UNIRM_176,UNIRM_229,Undirected,e5892,,0.0541
UNIRM_176,UNIRM_236,Undirected,e5893,,0.0909
UNIRM_176,UNIRM_239,Undirected,e5894,,0.125
UNIRM_176,UNIRM_261,Undirected,e5895,,0.0606
UNIRM_176,UNIRM_279,Undirected,e5896,,0.0606
UNIRM_176,UNIRM_281,Undirected,e5897,,0.3111
UNIRM_176,UNIRM_286,Undirected,e5898,,0.0444
UNIRM_176,UNIRM_291,Undirected,e5899,,0.1579
UNIRM_176,UNIRM_295,Undirected,e5900,,0.1818
UNIRM_176,UNIRM_338,Undirected,e5901,,0.4528
UNIRM_176,UNIRM_348,Undirected,e5902,,0.3721
UNIRM_176,UNIRM_355,Undirected,e5903,,0.1053
UNIRM_176,UNIRM_361,Undirected,e5904,,0.4737
UNIRM_176,UNIRM_362,Undirected,e5905,,0.1579
UNIRM_176,UNIRM_364,Undirected,e5906,,0.1714
UNIRM_176,UNIRM_382,Undirected,e5908,,0.1176
UNIRM_178,UNIRM_180,Undirected,e5966,,0.0588
UNIRM_178,UNIRM_214,Undirected,e5967,,0.1429
UNIRM_178,UNIRM_221,Undirected,e5968,,0.2222
UNIRM_178,UNIRM_225,Undirected,e5969,,0.0606
UNIRM_178,UNIRM_230,Undirected,e5970,,0.1333
UNIRM_178,UNIRM_236,Undirected,e5971,,0.087
UNIRM_178,UNIRM_237,Undirected,e5972,,0.1538
UNIRM_178,UNIRM_239,Undirected,e5973,,0.0741
UNIRM_178,UNIRM_241,Undirected,e5974,,0.3333
UNIRM_178,UNIRM_244,Undirected,e5975,,0.1538
UNIRM_178,UNIRM_259,Undirected,e5976,,0.1538
UNIRM_178,UNIRM_260,Undirected,e5977,,0.1667
UNIRM_178,UNIRM_261,Undirected,e5978,,0.1667
UNIRM_178,UNIRM_266,Undirected,e5979,,0.1667
UNIRM_178,UNIRM_270,Undirected,e5980,,0.1429
UNIRM_178,UNIRM_281,Undirected,e5981,,0.0833
UNIRM_178,UNIRM_286,Undirected,e5982,,0.0833
UNIRM_180,UNIRM_186,Undirected,e6044,,0.1212
UNIRM_180,UNIRM_213,Undirected,e6045,,0.125
UNIRM_180,UNIRM_218,Undirected,e6046,,0.0606
UNIRM_180,UNIRM_219,Undirected,e6047,,0.0588
UNIRM_180,UNIRM_221,Undirected,e6048,,0.1053
UNIRM_180,UNIRM_225,Undirected,e6049,,0.2642
UNIRM_180,UNIRM_229,Undirected,e6050,,0.1111
UNIRM_180,UNIRM_230,Undirected,e6051,,0.0571
UNIRM_180,UNIRM_236,Undirected,e6052,,0.0465
UNIRM_180,UNIRM_239,Undirected,e6053,,0.1702
UNIRM_180,UNIRM_270,Undirected,e6054,,0.0588
UNIRM_180,UNIRM_281,Undirected,e6055,,0.2727
UNIRM_180,UNIRM_291,Undirected,e6056,,0.1622
UNIRM_180,UNIRM_295,Undirected,e6057,,0.093
UNIRM_180,UNIRM_338,Undirected,e6058,,0.3846
UNIRM_180,UNIRM_348,Undirected,e6059,,0.4762
UNIRM_180,UNIRM_355,Undirected,e6060,,0.0541
UNIRM_180,UNIRM_361,Undirected,e6061,,0.4324
UNIRM_180,UNIRM_362,Undirected,e6062,,0.1622
UNIRM_180,UNIRM_364,Undirected,e6063,,0.1176
UNIRM_180,UNIRM_382,Undirected,e6064,,0.1212
UNIRM_186,UNIRM_218,Undirected,e6108,,0.3333
UNIRM_186,UNIRM_225,Undirected,e6109,,0.0625
UNIRM_186,UNIRM_261,Undirected,e6110,,0.1818
UNIRM_186,UNIRM_281,Undirected,e6111,,0.087
UNIRM_186,UNIRM_338,Undirected,e6112,,0.1935
UNIRM_186,UNIRM_348,Undirected,e6113,,0.1905
UNIRM_186,UNIRM_361,Undirected,e6114,,0.125
UNIRM_211,UNIRM_213,Undirected,e6166,,0.125
UNIRM_211,UNIRM_214,Undirected,e6167,,0.2222
UNIRM_211,UNIRM_218,Undirected,e6168,,0.2353
UNIRM_211,UNIRM_219,Undirected,e6169,,0.2222
UNIRM_211,UNIRM_221,Undirected,e6170,,0.2727
UNIRM_211,UNIRM_225,Undirected,e6171,,0.0541
UNIRM_211,UNIRM_229,Undirected,e6172,,0.1
UNIRM_211,UNIRM_230,Undirected,e6173,,0.3158
UNIRM_211,UNIRM_237,Undirected,e6174,,0.1176
UNIRM_211,UNIRM_239,Undirected,e6175,,0.0645
UNIRM_211,UNIRM_240,Undirected,e6176,,0.125
UNIRM_211,UNIRM_244,Undirected,e6177,,0.1176
UNIRM_211,UNIRM_260,Undirected,e6178,,0.125
UNIRM_211,UNIRM_261,Undirected,e6179,,0.125
UNIRM_211,UNIRM_266,Undirected,e6180,,0.125
UNIRM_211,UNIRM_270,Undirected,e6181,,0.1111
UNIRM_211,UNIRM_279,Undirected,e6182,,0.125
UNIRM_211,UNIRM_281,Undirected,e6183,,0.0714
UNIRM_211,UNIRM_286,Undirected,e6184,,0.3571
UNIRM_211,UNIRM_291,Undirected,e6185,,0.0952
UNIRM_211,UNIRM_295,Undirected,e6186,,0.0741
UNIRM_211,UNIRM_338,Undirected,e6187,,0.0556
UNIRM_211,UNIRM_355,Undirected,e6188,,0.1905
UNIRM_211,UNIRM_362,Undirected,e6189,,0.0952
UNIRM_213,UNIRM_214,Undirected,e6241,,0.1667
UNIRM_213,UNIRM_218,Undirected,e6242,,0.1818
UNIRM_213,UNIRM_219,Undirected,e6243,,0.3333
UNIRM_213,UNIRM_221,Undirected,e6244,,0.125
UNIRM_213,UNIRM_225,Undirected,e6245,,0.129
UNIRM_213,UNIRM_229,Undirected,e6246,,0.1429
UNIRM_213,UNIRM_230,Undirected,e6247,,0.3077
UNIRM_213,UNIRM_236,Undirected,e6248,,0.1905
UNIRM_213,UNIRM_237,Undirected,e6249,,0.3636
UNIRM_213,UNIRM_239,Undirected,e6250,,0.24
UNIRM_213,UNIRM_240,Undirected,e6251,,0.4
UNIRM_213,UNIRM_244,Undirected,e6252,,0.1818
UNIRM_213,UNIRM_266,Undirected,e6253,,0.2
UNIRM_213,UNIRM_281,Undirected,e6254,,0.0909
UNIRM_213,UNIRM_286,Undirected,e6255,,0.1818
UNIRM_213,UNIRM_291,Undirected,e6256,,0.1333
UNIRM_213,UNIRM_295,Undirected,e6257,,0.0952
UNIRM_213,UNIRM_338,Undirected,e6258,,0.0667
UNIRM_213,UNIRM_348,Undirected,e6259,,0.1
UNIRM_213,UNIRM_355,Undirected,e6260,,0.1333
UNIRM_213,UNIRM_361,Undirected,e6261,,0.1333
UNIRM_214,UNIRM_218,Undirected,e6316,,0.1538
UNIRM_214,UNIRM_219,Undirected,e6317,,0.4286
UNIRM_214,UNIRM_221,Undirected,e6318,,0.1111
UNIRM_214,UNIRM_225,Undirected,e6319,,0.0606
UNIRM_214,UNIRM_229,Undirected,e6320,,0.125
UNIRM_214,UNIRM_230,Undirected,e6321,,0.1333
UNIRM_214,UNIRM_236,Undirected,e6322,,0.2609
UNIRM_214,UNIRM_237,Undirected,e6323,,0.1538
UNIRM_214,UNIRM_239,Undirected,e6324,,0.0741
UNIRM_214,UNIRM_241,Undirected,e6325,,0.3333
UNIRM_214,UNIRM_244,Undirected,e6326,,0.1538
UNIRM_214,UNIRM_259,Undirected,e6327,,0.1538
UNIRM_214,UNIRM_260,Undirected,e6328,,0.1667
UNIRM_214,UNIRM_261,Undirected,e6329,,0.1667
UNIRM_214,UNIRM_266,Undirected,e6330,,0.1667
UNIRM_214,UNIRM_270,Undirected,e6331,,0.1429
UNIRM_214,UNIRM_279,Undirected,e6332,,0.1667
UNIRM_214,UNIRM_281,Undirected,e6333,,0.1667
UNIRM_214,UNIRM_286,Undirected,e6334,,0.25
UNIRM_214,UNIRM_291,Undirected,e6335,,0.1176
UNIRM_214,UNIRM_338,Undirected,e6336,,0.0625
UNIRM_214,UNIRM_355,Undirected,e6337,,0.2353
UNIRM_214,UNIRM_362,Undirected,e6338,,0.1176
UNIRM_218,UNIRM_219,Undirected,e6388,,0.1538
UNIRM_218,UNIRM_221,Undirected,e6389,,0.1176
UNIRM_218,UNIRM_225,Undirected,e6390,,0.0625
UNIRM_218,UNIRM_236,Undirected,e6391,,0.0909
UNIRM_218,UNIRM_261,Undirected,e6392,,0.1818
UNIRM_218,UNIRM_286,Undirected,e6393,,0.1739
UNIRM_218,UNIRM_338,Undirected,e6394,,0.129
UNIRM_218,UNIRM_348,Undirected,e6395,,0.1905
UNIRM_219,UNIRM_225,Undirected,e6440,,0.0606
UNIRM_219,UNIRM_281,Undirected,e6441,,0.0833
UNIRM_219,UNIRM_286,Undirected,e6442,,0.25
UNIRM_219,UNIRM_291,Undirected,e6443,,0.3529
UNIRM_219,UNIRM_295,Undirected,e6444,,0.087
UNIRM_219,UNIRM_338,Undirected,e6445,,0.0625
UNIRM_219,UNIRM_348,Undirected,e6446,,0.0909
UNIRM_219,UNIRM_355,Undirected,e6447,,0.3529
UNIRM_219,UNIRM_361,Undirected,e6448,,0.1176
UNIRM_219,UNIRM_362,Undirected,e6449,,0.3529
UNIRM_221,UNIRM_225,Undirected,e6518,,0.0541
UNIRM_221,UNIRM_229,Undirected,e6519,,0.2
UNIRM_221,UNIRM_230,Undirected,e6520,,0.5263
UNIRM_221,UNIRM_236,Undirected,e6521,,0.1481
UNIRM_221,UNIRM_237,Undirected,e6522,,0.2353
UNIRM_221,UNIRM_239,Undirected,e6523,,0.129
UNIRM_221,UNIRM_241,Undirected,e6524,,0.125
UNIRM_221,UNIRM_244,Undirected,e6525,,0.1176
UNIRM_221,UNIRM_259,Undirected,e6526,,0.1176
UNIRM_221,UNIRM_260,Undirected,e6527,,0.125
UNIRM_221,UNIRM_261,Undirected,e6528,,0.125
UNIRM_221,UNIRM_266,Undirected,e6529,,0.125
UNIRM_221,UNIRM_270,Undirected,e6530,,0.1111
UNIRM_221,UNIRM_279,Undirected,e6531,,0.125
UNIRM_221,UNIRM_286,Undirected,e6532,,0.3571
UNIRM_221,UNIRM_338,Undirected,e6533,,0.0556
UNIRM_225,UNIRM_229,Undirected,e6605,,0.2286
UNIRM_225,UNIRM_230,Undirected,e6606,,0.0588
UNIRM_225,UNIRM_236,Undirected,e6607,,0.1905
UNIRM_225,UNIRM_237,Undirected,e6608,,0.125
UNIRM_225,UNIRM_239,Undirected,e6609,,0.1739
UNIRM_225,UNIRM_240,Undirected,e6610,,0.129
UNIRM_225,UNIRM_241,Undirected,e6611,,0.0645
UNIRM_225,UNIRM_259,Undirected,e6612,,0.0625
UNIRM_225,UNIRM_260,Undirected,e6613,,0.0645
UNIRM_225,UNIRM_266,Undirected,e6614,,0.0645
UNIRM_225,UNIRM_270,Undirected,e6615,,0.1818
UNIRM_225,UNIRM_279,Undirected,e6616,,0.129
UNIRM_225,UNIRM_281,Undirected,e6617,,0.2791
UNIRM_225,UNIRM_286,Undirected,e6618,,0.2326
UNIRM_225,UNIRM_291,Undirected,e6619,,0.2222
UNIRM_225,UNIRM_295,Undirected,e6620,,0.0952
UNIRM_225,UNIRM_338,Undirected,e6621,,0.1961
UNIRM_225,UNIRM_348,Undirected,e6622,,0.2927
UNIRM_225,UNIRM_355,Undirected,e6623,,0.2778
UNIRM_225,UNIRM_361,Undirected,e6624,,0.2222
UNIRM_225,UNIRM_362,Undirected,e6625,,0.2222
UNIRM_225,UNIRM_364,Undirected,e6626,,0.0606
UNIRM_225,UNIRM_382,Undirected,e6628,,0.25
UNIRM_229,UNIRM_230,Undirected,e6691,,0.3529
UNIRM_229,UNIRM_236,Undirected,e6692,,0.16
UNIRM_229,UNIRM_239,Undirected,e6693,,0.2069
UNIRM_229,UNIRM_240,Undirected,e6694,,0.1429
UNIRM_229,UNIRM_241,Undirected,e6695,,0.1429
UNIRM_229,UNIRM_260,Undirected,e6696,,0.1429
UNIRM_229,UNIRM_261,Undirected,e6697,,0.1429
UNIRM_229,UNIRM_270,Undirected,e6698,,0.125
UNIRM_229,UNIRM_279,Undirected,e6699,,0.4286
UNIRM_229,UNIRM_281,Undirected,e6700,,0.0769
UNIRM_229,UNIRM_286,Undirected,e6701,,0.0769
UNIRM_229,UNIRM_295,Undirected,e6702,,0.08
UNIRM_229,UNIRM_338,Undirected,e6703,,0.0588
UNIRM_229,UNIRM_355,Undirected,e6704,,0.2105
UNIRM_229,UNIRM_361,Undirected,e6705,,0.1053
UNIRM_229,UNIRM_362,Undirected,e6706,,0.1053
UNIRM_229,UNIRM_364,Undirected,e6707,,0.125
UNIRM_229,UNIRM_382,Undirected,e6709,,0.4
UNIRM_230,UNIRM_236,Undirected,e6775,,0.1667
UNIRM_230,UNIRM_237,Undirected,e6776,,0.4286
UNIRM_230,UNIRM_239,Undirected,e6777,,0.2857
UNIRM_230,UNIRM_240,Undirected,e6778,,0.1538
UNIRM_230,UNIRM_241,Undirected,e6779,,0.1538
